birth_date,terms_conditions,date_exp_token,type_independent_activity_id,incomes,extra_incomes,familiar_debts,is_tax_return,region_id,name,name.1,viability,is_selected
1987-01-16,1,2023-02-02 14:24:51.0,2,11399000,0,0,1,2.0,others,independent,1,0
1986-09-07,1,2023-02-02 19:48:31.0,2,25754750,0,400000,1,1.0,others,independent,1,0
1979-12-02,1,2023-02-02 20:31:49.0,2,4600000,0,0,0,1.0,others,independent,1,1
1995-08-30,0,,2,81462833,0,400000,1,,others,independent,1,1
1980-10-22,1,2023-02-03 14:29:07.0,2,61924666,0,500000,0,37.0,others,independent,1,0
1995-08-05,1,2023-02-03 14:48:20.0,2,6000000,0,0,0,1.0,others,independent,1,1
1995-09-19,1,2023-02-03 17:59:20.0,2,2300000,0,0,0,1.0,others,independent,1,0
1981-09-04,0,,2,10000000,0,0,1,,others,independent,1,1
1968-04-16,0,,2,20000000,0,500000,1,,others,independent,1,1
1963-06-21,1,2023-02-07 18:53:40.0,2,1800000,0,0,0,13.0,others,independent,1,0
1980-11-03,1,2023-02-07 20:05:49.0,2,19000000,0,0,0,2.0,others,independent,1,0
1960-04-28,1,2023-02-08 15:20:11.0,2,10000000,0,500000,1,4.0,others,independent,1,0
1992-10-25,1,2023-02-08 16:11:48.0,2,10000000,0,0,1,26.0,others,independent,0,0
1995-04-15,1,2023-02-08 19:53:58.0,2,9000000,0,0,1,2.0,others,independent,0,0
1994-10-31,1,2023-02-08 20:20:43.0,2,1500000,0,0,0,26.0,others,independent,1,1
1965-07-17,1,2023-02-09 16:44:40.0,2,2147483647,0,12000000,1,1.0,others,independent,1,1
1996-02-16,1,2023-02-09 17:03:57.0,2,1500000,0,0,0,26.0,others,independent,1,0
1964-08-06,1,2023-02-09 21:05:38.0,2,15000000,0,0,1,2.0,others,independent,0,0
1967-03-19,0,,2,10000000,0,0,1,1.0,others,independent,0,0
1995-01-11,0,,2,1,0,0,0,,others,independent,1,1
1954-07-06,1,2023-02-12 18:54:24.0,2,21000000,0,10000000,1,18.0,others,independent,1,0
1975-07-13,1,2023-02-13 13:05:16.0,2,1100000,0,0,0,1.0,others,independent,0,0
1986-09-06,0,,2,54312381,0,500000,0,,others,independent,1,1
1991-06-12,1,2023-02-14 16:18:13.0,2,38630583,0,2000000,1,37.0,others,independent,1,1
1990-05-18,1,2023-02-14 20:18:57.0,2,3000000,0,0,0,27.0,others,independent,0,0
1986-07-15,0,,2,1,0,200000,0,,others,independent,1,1
1978-03-16,1,2023-02-15 18:29:18.0,2,1500000,0,0,0,1.0,others,independent,1,1
1994-05-14,1,2023-02-15 21:30:41.0,2,11715915,0,1000000,1,37.0,others,independent,1,1
1969-03-09,0,,2,50000000,0,1500000,1,,others,independent,1,1
1973-07-24,0,,2,12000000,0,100000,1,,others,independent,1,1
1993-09-26,0,,2,6282202,0,300000,1,,others,independent,1,1
1994-09-14,1,2023-02-16 16:04:11.0,2,2320000,0,0,0,1.0,others,independent,0,0
1981-07-17,0,,2,10000000,0,500000,1,37.0,others,independent,1,1
1987-12-28,0,,2,16994000,0,500000,1,,others,independent,1,1
1973-04-19,0,,2,70000000,0,500000,1,,others,independent,1,1
1982-06-02,1,2023-02-16 21:04:28.0,2,5000000,0,0,0,1.0,others,independent,1,0
1992-08-11,1,2023-02-18 17:27:08.0,2,4000000,0,0,0,1.0,others,independent,1,0
1994-03-18,1,2023-02-18 21:19:47.0,2,3500000,0,0,1,13.0,others,independent,0,0
1986-04-28,1,2023-02-20 00:05:20.0,2,11000000,1000000,2000000,1,13.0,others,independent,1,0
1989-01-24,0,,2,22000000,0,300000,1,,others,independent,1,1
1975-03-22,0,,2,45000000,0,300000,1,,others,independent,1,1
1991-12-18,0,,2,4500000,0,300000,0,,others,independent,1,1
1966-01-25,1,2023-02-20 22:27:28.0,2,20000000,0,0,0,1.0,others,independent,0,0
1991-03-28,0,,2,11280000,0,500000,1,,others,independent,1,1
1976-10-12,0,,2,150000000,0,600000000,1,,others,independent,0,0
1980-01-26,0,,2,0,0,0,1,,others,independent,1,1
1975-07-26,1,2023-02-23 14:22:02.0,2,5000000,0,0,1,37.0,others,independent,0,0
1984-06-10,0,,2,1,0,0,0,,others,independent,1,1
1981-03-04,0,,2,25000000,0,300000,1,,others,independent,1,1
1976-04-04,0,,2,33000000,0,300000,1,,others,independent,1,1
1983-08-10,0,2023-02-23 17:07:46.0,2,5000000,0,1000000,0,1.0,others,independent,1,1
1984-10-20,1,2023-02-23 19:57:52.0,2,46045588,0,500000,1,37.0,others,independent,1,0
1960-03-20,0,,2,4750000,0,200000,0,,others,independent,1,1
1972-12-25,0,,2,7727697,0,250000000,1,,others,independent,1,1
1982-03-14,1,2023-02-24 14:53:16.0,2,46045588,0,500000,1,37.0,others,independent,1,0
1976-11-21,1,2023-02-24 17:34:01.0,2,10000000,0,0,1,1.0,others,independent,0,0
1984-12-11,0,,2,0,0,0,0,,others,independent,1,1
1965-07-10,1,2023-02-24 22:01:03.0,2,10000000,0,0,1,1.0,others,independent,1,0
1984-06-28,1,2023-02-24 21:02:36.0,2,1600000,0,0,2,2.0,others,independent,0,0
1966-01-10,1,2023-02-24 21:58:35.0,2,8000000,0,0,1,1.0,others,independent,1,1
1985-09-11,1,2023-02-25 16:16:12.0,2,60000000,0,0,1,1.0,others,independent,1,0
1978-11-20,0,,2,20000000,0,600000,1,,others,independent,1,1
1963-12-16,1,2023-02-25 17:52:29.0,2,20000000,0,0,1,2.0,others,independent,0,0
1986-04-13,1,2023-02-27 14:52:07.0,2,5300000,0,0,1,1.0,others,independent,1,1
1995-07-24,1,2023-02-27 16:53:49.0,2,2500000,0,0,0,13.0,others,independent,1,0
1964-07-23,0,,2,250000000,0,200000,1,,others,independent,1,1
1971-01-31,0,,2,70000000,0,500000,1,,others,independent,1,1
1972-01-31,0,,2,19000000,0,500000,1,,others,independent,1,1
1954-02-14,1,2023-02-27 21:10:07.0,2,2500000,0,0,0,1.0,others,independent,0,0
1987-09-03,1,2023-02-28 00:08:40.0,2,10000000,0,500000,1,1.0,others,independent,0,0
1984-08-07,0,,2,8747213,0,200000,1,,others,independent,1,1
1967-01-26,0,,2,24000000,0,500000,1,,others,independent,1,1
1982-07-28,0,,2,27750000,0,500000,1,,others,independent,1,1
1971-06-19,1,2023-02-28 19:33:47.0,2,25000000,0,0,1,13.0,others,independent,0,0
1980-04-13,0,,2,100000000,0,800000,1,,others,independent,1,1
1998-04-18,0,,2,5000000,0,300000,1,,others,independent,1,1
1985-02-18,0,,2,45000000,0,4500000,1,,others,independent,1,1
1990-11-07,0,,2,12000000,0,200000,1,,others,independent,1,1
1989-03-20,0,,2,4250000,0,200000,0,,others,independent,1,1
1977-06-12,0,,2,25000000,0,200000,1,,others,independent,1,1
1984-10-30,0,,2,40000000,0,600000,1,,others,independent,1,1
1987-09-20,0,,2,12000000,0,400000,1,,others,independent,1,1
1967-10-14,0,,2,5500000,0,200000,0,,others,independent,1,1
1997-03-03,0,,2,23500000,0,500000,1,,others,independent,1,1
1975-12-12,0,,2,5144500,0,300000,0,,others,independent,0,1
1994-04-08,1,2023-03-03 22:21:30.0,2,4500000,0,0,0,1.0,others,independent,0,0
2000-12-03,1,2023-03-03 22:21:31.0,2,4500000,0,0,0,1.0,others,independent,0,0
1996-08-22,1,2023-03-04 16:44:33.0,2,2300000,0,0,0,37.0,others,independent,0,0
1976-12-23,1,2023-03-04 19:09:11.0,2,5000000,0,0,1,2.0,others,independent,0,0
1982-12-25,0,,2,100000000,0,800000,1,,others,independent,1,1
1979-02-25,1,2023-03-06 22:58:28.0,2,8000000,0,0,1,1.0,others,independent,1,0
1960-01-22,1,2023-03-06 23:38:00.0,2,27000000,0,0,0,1.0,others,independent,1,0
1971-12-10,0,,2,14000000,0,250000,1,,others,independent,1,1
1987-12-10,0,,2,13101508,0,500000,1,,others,independent,1,1
1982-08-15,0,,2,9000000,0,600000,1,,others,independent,1,1
1986-10-15,0,,2,11719745,0,400000,1,,others,independent,1,1
1993-07-27,0,,2,12000000,0,300000,1,,others,independent,1,1
1968-06-15,1,2023-03-09 16:38:59.0,2,5000000,0,0,1,4.0,others,independent,1,0
1957-04-03,0,,2,40000000,0,1800000,1,,others,independent,1,1
1979-04-19,1,2023-03-09 18:06:22.0,2,64000000,0,6200000,1,1.0,others,independent,1,0
1985-01-28,1,2023-03-09 22:32:05.0,2,8000000,0,0,0,1.0,others,independent,0,0
1986-01-20,1,2023-03-09 22:38:53.0,2,25000000,0,0,1,1.0,others,independent,1,0
1987-04-01,0,,2,147150000,0,800000,1,,others,independent,1,1
1992-06-04,0,,2,54430460,0,500000,1,,others,independent,1,1
1986-07-16,1,2023-03-10 16:10:55.0,2,15500000,0,0,1,1.0,others,independent,0,0
1980-04-04,1,2023-03-10 20:33:08.0,2,30000000,0,3000000,1,1.0,others,independent,1,1
1971-11-04,1,2023-03-10 20:50:30.0,2,4000000,0,80000,0,26.0,others,independent,0,1
1987-09-29,0,,2,70000000,0,300000,1,,others,independent,1,1
1967-02-06,1,2023-03-13 22:38:52.0,2,25000000,0,300000,1,1.0,others,independent,1,0
1989-05-26,0,,2,35774000,0,1000000,1,,others,independent,1,1
1981-12-22,1,2023-03-14 13:48:56.0,2,3000000,0,200000,0,1.0,others,independent,1,0
1962-05-09,1,2023-03-14 14:44:13.0,2,20000000,0,300000,1,1.0,others,independent,1,0
1977-04-23,1,2023-03-14 19:57:29.0,2,1800000,0,0,0,1.0,others,independent,1,0
1993-10-26,0,,2,100000000,0,800000,1,,others,independent,1,1
1992-01-14,0,2023-03-22 01:47:59.0,2,14415527,0,300000,1,1.0,others,independent,1,1
1996-04-19,1,2023-03-14 22:49:33.0,2,7500000,0,1000000,1,26.0,others,independent,1,1
1980-11-11,0,,2,17000000,13000000,500000,1,,others,independent,1,1
1979-09-30,0,,2,40000000,0,1500000,1,,others,independent,1,1
1975-08-10,0,,2,0,0,0,0,,others,independent,1,1
1981-09-04,0,,2,83788000,0,400000,1,,others,independent,1,1
1990-02-13,0,,2,5000000,0,300000,0,,others,independent,1,1
1989-10-30,1,2023-03-16 23:22:17.0,2,15000000,0,4000000,1,1.0,others,independent,1,0
1988-09-11,1,2023-03-17 15:22:10.0,2,10000000,0,0,1,13.0,others,independent,1,0
1987-01-26,1,2023-03-17 17:08:29.0,2,10000000,0,500000,1,1.0,others,independent,1,1
1977-07-24,1,2023-03-17 21:58:27.0,2,0,0,0,0,1.0,others,independent,0,0
1990-02-24,1,2023-03-18 16:31:24.0,2,13868751,0,300000,1,1.0,others,independent,0,0
1990-12-18,1,2023-03-21 15:22:30.0,2,61674727,0,300000,1,1.0,others,independent,1,0
1990-01-01,1,2023-03-21 15:22:31.0,2,43328984,0,300000,1,1.0,others,independent,1,0
1985-08-08,0,,2,90000000,0,400000,1,,others,independent,0,0
1994-03-20,1,2023-03-21 20:56:43.0,2,6000000,0,0,0,1.0,others,independent,1,0
1970-03-03,0,,2,10000000,0,1000000,1,,others,independent,1,1
1999-01-17,1,2023-03-22 01:56:32.0,2,6000000,0,200000,1,2.0,others,independent,1,0
1962-12-18,1,2023-03-22 17:43:04.0,2,5000000,0,0,1,13.0,others,independent,0,0
1984-02-21,1,2023-03-22 17:52:01.0,2,6000000,0,0,0,1.0,others,independent,0,0
1978-03-26,1,2023-03-22 19:05:45.0,2,80000000,0,100000,1,2.0,others,independent,1,0
1981-12-30,1,2023-03-22 23:42:06.0,2,36000000,0,0,0,1.0,others,independent,1,0
1972-04-15,1,2023-03-23 00:05:09.0,2,20000000,0,0,1,1.0,others,independent,1,0
1990-08-05,1,2023-03-23 00:42:10.0,2,110000000,0,0,1,17.0,others,independent,1,0
1991-11-08,0,,2,5500000,0,120000,0,,others,independent,1,1
1985-03-01,1,2023-03-23 18:09:47.0,2,11000000,0,0,1,1.0,others,independent,1,0
1990-05-13,1,2023-03-23 18:19:50.0,2,5500000,0,0,1,6.0,others,independent,1,0
1973-07-15,1,2023-03-23 21:16:35.0,2,7000000,0,0,1,13.0,others,independent,0,0
1956-08-24,0,,2,23300000,0,500000,1,,others,independent,1,1
1973-12-26,0,,2,4780000,0,200000,1,,others,independent,1,1
1972-07-16,0,,2,0,0,300000,0,,others,independent,1,1
1992-08-27,1,2023-03-25 18:29:07.0,2,4000000,0,100000,1,13.0,others,independent,1,0
1979-07-28,0,,2,20000000,0,300000,1,,others,independent,1,1
1988-09-20,0,,2,10000000,0,10000000,1,,others,independent,1,1
1979-09-29,0,,2,44709500,0,300000,1,,others,independent,1,1
1974-12-26,0,,2,16000000,0,2000000,1,,others,independent,1,1
1981-06-26,0,,2,100000000,0,500000,1,,others,independent,1,1
1976-02-20,0,,2,4348155,0,500000,1,,others,independent,0,0
1984-04-10,1,2023-03-28 22:12:59.0,2,6000000,0,200000,1,1.0,others,independent,1,0
1978-11-24,1,2023-03-29 00:08:49.0,2,13500000,0,0,1,1.0,others,independent,0,0
1961-08-26,0,,2,150000000,0,1000000,1,,others,independent,1,1
1978-07-11,1,2023-03-29 15:26:57.0,2,4000000,0,0,1,2.0,others,independent,1,0
1979-02-16,1,2023-03-29 18:00:54.0,2,4900000,0,0,1,6.0,others,independent,0,0
1983-02-05,0,,2,15000000,0,1000000,0,,others,independent,1,1
1968-12-01,0,,2,100000000,0,500000,1,,others,independent,1,1
1970-05-11,1,2023-05-04 19:01:01.0,2,5000000,0,0,0,26.0,others,independent,0,0
1966-07-16,1,2023-03-31 22:31:54.0,2,3700000,0,0,0,1.0,others,independent,0,0
1997-12-02,1,2023-04-01 20:23:21.0,2,50000000,0,0,1,2.0,others,independent,1,0
1977-07-22,0,,2,50000000,0,300000,1,,others,independent,1,1
1988-08-26,1,2023-04-03 21:46:03.0,2,84197600,0,300000,1,2.0,others,independent,1,1
1991-05-25,1,2023-04-04 19:23:52.0,2,10000000,0,0,1,12.0,others,independent,0,0
1983-05-09,1,2023-04-05 15:08:33.0,2,5000000,0,0,0,1.0,others,independent,1,0
1987-05-06,1,2023-04-06 16:11:34.0,2,8000000,0,1200000,1,1.0,others,independent,1,1
1981-12-27,1,2023-04-06 16:11:34.0,2,2500000,0,1000000,0,1.0,others,independent,1,1
1983-01-01,1,2023-04-10 17:21:27.0,2,24000000,0,0,1,26.0,others,independent,1,1
1987-03-17,0,,2,9000000,0,200000,1,,others,independent,1,1
1984-04-06,1,2023-04-11 15:26:41.0,2,10556500,0,200000,1,13.0,others,independent,1,1
1985-05-30,1,2023-04-11 17:39:16.0,2,35000000,0,700000,1,1.0,others,independent,1,0
1980-04-18,1,2023-04-11 20:47:24.0,2,11139252,0,300000,1,1.0,others,independent,0,1
1988-02-25,1,2023-04-11 20:47:25.0,2,2000000,0,300000,0,1.0,others,independent,0,1
1988-03-08,0,,2,4200000,0,100000,1,,others,independent,1,1
1977-02-24,1,2023-04-12 13:13:45.0,2,40000000,0,0,1,13.0,others,independent,1,0
1974-05-07,1,2023-04-12 16:04:19.0,2,4000000,0,300000,0,37.0,others,independent,1,0
1993-07-09,1,2023-04-12 16:41:38.0,2,11000000,0,200000,1,1.0,others,independent,1,0
1996-05-25,1,2023-04-12 19:37:10.0,2,8000000,0,0,0,1.0,others,independent,0,0
1998-11-21,1,2023-04-12 19:37:11.0,2,2000000,0,0,0,1.0,others,independent,0,0
1970-03-16,0,,2,7800000,0,500000,1,,others,independent,1,1
1985-08-20,1,2023-04-12 23:02:47.0,2,40000000,0,300000,1,26.0,others,independent,0,0
1987-12-24,0,,2,20000000,0,200000,1,,others,independent,1,1
1993-02-28,0,,2,16000000,0,500000,1,,others,independent,1,1
1972-10-02,0,,2,33000000,0,200000,1,,others,independent,1,1
1961-02-02,0,,2,16641000,0,300000,1,,others,independent,1,1
1990-11-24,1,2023-04-13 21:33:35.0,2,4500000,0,0,0,1.0,others,independent,1,0
1972-02-02,1,2023-04-13 22:10:08.0,2,3500000,0,200000,0,7.0,others,independent,1,0
1984-03-16,0,,2,12781000,0,300000,1,,others,independent,1,1
1983-01-09,1,2023-04-14 16:35:30.0,2,10000000,0,0,1,12.0,others,independent,1,0
1990-08-22,1,2023-04-14 17:12:36.0,2,2500000,0,100000,0,37.0,others,independent,1,0
1996-06-24,0,,2,10000000,0,2000000,1,,others,independent,1,1
1991-05-03,0,,2,65000000,0,300000,1,,others,independent,1,1
1984-08-17,0,,2,14338333,0,300000,1,,others,independent,1,1
1988-11-21,0,,2,9000000,0,200000,1,,others,independent,1,1
1969-08-26,1,2023-04-15 16:28:37.0,2,9000000,0,1000000,1,1.0,others,independent,1,0
1987-01-21,0,,2,2300000,0,700000,0,,others,independent,1,1
1986-12-12,0,,2,8000000,0,400000,1,,others,independent,1,1
1989-02-17,0,,2,12400000,0,200000,1,,others,independent,1,1
1981-03-27,0,,2,54278015,0,3000000,1,,others,independent,1,1
1967-02-28,1,2023-04-18 14:41:39.0,2,4200000,0,0,1,7.0,others,independent,0,0
1998-09-09,0,,2,10000000,0,1500000,1,,others,independent,1,1
1987-02-02,1,2023-04-18 16:23:47.0,2,11700000,0,0,1,26.0,others,independent,0,0
1996-06-21,0,2023-04-30 19:10:20.0,2,25389565,0,350000,1,1.0,others,independent,0,0
1968-11-01,1,2023-04-18 19:06:08.0,2,17165083,0,0,1,26.0,others,independent,1,0
1972-07-26,0,,2,25000000,0,1000000,1,,others,independent,1,1
1978-04-23,0,,2,10500000,0,2150000,1,,others,independent,1,1
1983-10-16,0,,2,3100000,0,0,1,,others,independent,1,1
1971-09-08,0,,2,7500000,0,500000,0,,others,independent,1,1
1979-03-08,1,2023-04-19 14:58:32.0,2,6000000,0,0,1,1.0,others,independent,1,0
1987-06-27,1,2023-04-19 20:48:04.0,2,3500000,0,0,0,7.0,others,independent,0,0
1981-12-04,1,2023-04-20 16:53:24.0,2,5000000,0,0,1,1201.0,others,independent,0,0
1995-01-29,0,,2,16014583,0,300000,1,,others,independent,1,1
1970-11-25,0,,2,7000000,0,500000,1,,others,independent,1,1
1981-01-30,1,2023-04-20 18:18:45.0,2,10000000,0,0,0,1.0,others,independent,0,0
1996-05-02,0,,2,4000000,0,200000,0,,others,independent,1,1
1978-02-16,0,,2,6200000,0,100000,1,,others,independent,1,1
1977-08-09,0,,2,7000000,0,0,0,,others,independent,1,1
1984-05-28,1,2023-04-21 01:30:13.0,2,26000000,0,250000,1,1.0,others,independent,0,0
1955-06-20,0,,2,850000000,0,250000,1,,others,independent,1,1
1981-09-05,1,2023-04-21 21:31:25.0,2,1500000,0,0,0,34.0,others,independent,1,0
1972-06-16,1,2023-04-21 21:40:01.0,2,20000000,0,0,1,2177.0,others,independent,0,0
1974-02-02,0,,2,40000000,0,200000,1,,others,independent,1,1
1984-07-17,1,2023-04-24 22:39:52.0,2,14500000,2000000,1000000,1,1.0,others,independent,0,0
1988-02-26,0,,2,70000000,0,500000,1,,others,independent,1,1
1993-02-27,0,,2,4800000,0,0,0,,others,independent,1,1
1985-11-29,0,,2,1,0,100000,0,,others,independent,1,1
1993-04-05,0,,2,3000000,0,100000,0,,others,independent,1,1
1947-01-01,0,,2,2000000,0,0,0,,others,independent,1,1
1989-03-10,1,2023-04-26 03:48:25.0,2,6500000,0,0,0,1.0,others,independent,1,0
1977-11-03,0,,2,9000000,0,300000,1,,others,independent,1,1
1983-01-12,0,,2,25633162,0,300000,1,,others,independent,1,1
1994-07-23,0,,2,7389083,0,200000,1,,others,independent,1,1
1991-09-01,0,,2,5312500,0,200000,1,,others,independent,1,1
1962-06-07,1,2023-04-26 19:34:13.0,2,1150000000,0,500000,1,1.0,others,independent,0,0
1989-03-18,1,2023-04-26 21:12:37.0,2,12000000,0,0,0,1.0,others,independent,1,0
1995-11-03,1,2023-04-26 21:50:35.0,2,8000000,0,0,0,1.0,others,independent,1,0
1968-08-24,0,,2,102000000,0,1500000,0,,others,independent,1,1
1964-10-06,0,,2,90000000,0,3000000,0,,others,independent,1,1
1986-11-05,1,2023-04-27 00:20:48.0,2,30000000,0,350000,1,1.0,others,independent,0,0
1994-01-08,1,2023-04-27 01:53:18.0,2,36904000,0,200000,1,1.0,others,independent,0,0
1976-10-21,0,,2,6000000,0,200000,1,,others,independent,1,1
1977-03-04,1,2023-04-27 14:24:30.0,2,30000000,0,0,1,1.0,others,independent,0,0
1995-09-08,1,2023-04-27 19:47:21.0,2,3600000,0,0,0,13.0,others,independent,0,0
1960-02-14,0,,2,9000000,0,300000,1,,others,independent,1,1
1998-09-01,0,,2,73832978,0,300000,1,,others,independent,1,1
1991-04-11,0,,2,68141037,0,400000,1,,others,independent,1,1
1982-12-24,0,,2,30945747,0,100000,0,,others,independent,1,1
2000-08-25,1,2023-04-28 16:18:08.0,2,50000000,0,500000,1,26.0,others,independent,1,1
1988-04-25,0,,2,5350000,0,500000,1,,others,independent,1,1
1987-07-30,0,,2,4000000,0,300000,1,,others,independent,1,1
1981-05-23,1,2023-04-28 21:01:09.0,2,3180000,0,300000,0,1.0,others,independent,1,0
1958-04-29,0,,2,1106285707,0,25000000,0,,others,independent,1,1
1985-07-31,0,,2,162299186,0,500000,1,,others,independent,1,1
1980-02-11,1,2023-04-28 23:01:28.0,2,9000000,0,0,1,1.0,others,independent,1,0
1956-02-05,0,,2,80000000,0,0,0,,others,independent,1,1
1985-10-11,0,,2,115000000,90000000,300000,1,,others,independent,1,1
1995-11-05,0,,2,8794088,1800000,200000,1,,others,independent,1,1
1968-05-23,0,,2,120113160,0,200000,1,,others,independent,1,1
1959-07-27,1,2023-05-03 15:39:02.0,2,23000000,0,0,1,6.0,others,independent,1,0
1973-08-17,1,2023-05-03 17:54:14.0,2,20000000,0,0,1,1.0,others,independent,0,0
1980-02-15,0,,2,1906246,0,300000,0,,others,independent,1,1
1982-11-03,0,,2,16343500,0,1000000,1,,others,independent,1,1
1977-07-24,0,,2,22800000,0,1000000,1,,others,independent,1,1
1985-12-19,0,,2,33500000,0,1000000,1,,others,independent,1,1
1990-08-20,0,,2,10663004,0,0,1,,others,independent,1,1
1980-01-28,1,2023-05-05 01:15:18.0,2,11425035,0,1000000,1,3.0,others,independent,1,1
1962-11-06,0,,2,100000000,0,500000,1,,others,independent,1,1
1982-05-16,1,2023-05-05 20:48:24.0,2,20000000,0,300000,1,26.0,others,independent,1,0
1996-06-21,1,2023-05-06 13:11:29.0,2,25389565,0,350000,1,1.0,others,independent,1,1
1967-05-09,0,,2,77314333,0,400000,1,,others,independent,1,1
1983-09-01,0,,2,4500000,0,200000,1,,others,independent,1,1
1997-08-11,1,2023-05-08 20:55:42.0,2,6500000,0,0,0,26.0,others,independent,1,0
1951-03-15,1,2023-05-09 16:53:56.0,2,105000000,0,0,1,12.0,others,independent,1,0
1987-02-18,1,2023-05-09 17:05:13.0,2,10000000,0,0,1,1.0,others,independent,1,0
1984-12-17,0,,2,121521000,0,2000000,1,,others,independent,1,1
1972-10-25,0,,2,12200000,0,0,1,,others,independent,1,1
1972-02-05,1,2023-05-10 15:49:55.0,2,15000000,0,2000000,1,2.0,others,independent,1,0
1989-01-13,1,2023-05-10 15:33:56.0,2,2500000,0,0,0,1.0,others,independent,1,0
1970-03-11,1,2023-05-10 15:53:14.0,2,10000000,0,0,1,4.0,others,independent,0,0
1996-04-06,1,2023-05-10 16:41:27.0,2,13000000,0,500000,1,26.0,others,independent,1,1
1985-09-27,1,2023-05-10 22:10:28.0,2,7000000,0,500000,1,2.0,others,independent,1,1
1971-10-12,0,,2,17500000,0,500000,0,,others,independent,1,1
1993-04-14,1,2023-05-11 15:23:09.0,2,5000000,0,0,0,1.0,others,independent,0,0
1972-02-04,0,,2,8000000,0,1000000,1,,others,independent,1,1
1989-06-15,0,,2,4900000,0,300000,1,,others,independent,1,1
1994-11-20,0,,2,9918987,0,300000,1,,others,independent,1,1
1986-01-02,1,2023-05-12 16:33:49.0,2,25000000,0,0,1,26.0,others,independent,0,0
1976-08-01,1,2023-05-12 17:33:47.0,2,3000000,0,0,0,1.0,others,independent,0,0
1989-12-30,1,2023-05-12 20:21:03.0,2,300000000,0,0,1,3.0,others,independent,1,1
1967-07-07,1,2023-05-15 16:11:04.0,2,10000000,0,0,1,1.0,others,independent,0,0
1967-04-14,0,,2,15000000,0,500000,1,,others,independent,1,1
1995-08-31,0,,2,34987222,0,300000,0,,others,independent,1,1
1969-08-08,0,,2,100000000,0,200000,1,,others,independent,1,1
1996-05-13,1,2023-05-15 19:01:42.0,2,12000000,0,2000000,1,13.0,others,independent,1,1
1994-11-17,1,2023-05-15 20:57:27.0,2,17595468,0,0,1,13.0,others,independent,0,0
1985-03-17,1,2023-05-16 01:33:03.0,2,25000000,0,250000,1,1.0,others,independent,1,0
1997-12-08,1,2023-05-16 15:39:24.0,2,6000000,0,0,1,4.0,others,independent,0,0
1983-02-27,0,,2,39144000,0,500000,1,,others,independent,1,1
1992-10-12,0,,2,24000000,0,100000,1,,others,independent,1,1
1966-08-03,1,2023-05-17 01:38:20.0,2,8000000,0,0,1,1.0,others,independent,1,0
1998-01-02,1,2023-05-17 17:48:21.0,2,20000000,0,0,1,1.0,others,independent,1,1
1975-04-25,1,2023-05-17 17:58:25.0,2,6000000,0,0,1,1.0,others,independent,0,0
1975-07-27,0,,2,20308235,0,1000000,1,,others,independent,1,1
1988-12-28,0,,2,6000000,0,0,0,,others,independent,1,1
1997-04-06,0,,2,60000000,0,100000,1,,others,independent,1,1
1989-07-12,1,2023-05-18 23:05:20.0,2,4899000,0,1300000,0,1.0,others,independent,1,0
